2022 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:16 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,Group,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,104,Barton,I,0,37987,I Above-the-line Votes,Socialist Alliance,SAL,N,N,196,15,5,8,20,244
NSW,104,Barton,I,1,37484,"SANCHEZ, Paula",Socialist Alliance,SAL,N,N,22,0,0,1,1,24
NSW,104,Barton,I,2,37502,"LEKA, Niko",Socialist Alliance,SAL,N,N,2,0,0,0,0,2
NSW,104,Barton,I,3,37508,"EVANS, Rachel",Socialist Alliance,SAL,N,N,4,0,0,0,0,4
NSW,104,Barton,J,0,37988,J Above-the-line Votes,Federal ICAC Now,FIN,N,N,168,8,0,5,32,213
NSW,104,Barton,J,1,37478,"JONES, Ross",Federal ICAC Now,FIN,N,N,6,1,0,1,5,13
NSW,104,Barton,J,2,37489,"ANDERSON, Gabrielle",Federal ICAC Now,FIN,N,N,3,0,0,1,1,5
NSW,104,Barton,K,0,37977,K Above-the-line Votes,Australian Democrats,AUD,N,N,173,14,3,8,26,224
NSW,104,Barton,K,1,37392,"BATY, Steven James",Australian Democrats,AUD,N,N,15,2,0,0,1,18
NSW,104,Barton,K,2,37403,"ROGERS, Suzanne",Australian Democrats,AUD,N,N,5,0,0,0,0,5
NSW,104,Barton,K,3,37404,"RICHARDS, Craig Edward",Australian Democrats,AUD,N,N,2,0,0,0,0,2
NSW,104,Barton,L,0,37975,L Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,292,27,4,19,50,392
NSW,104,Barton,L,1,36755,"WHYMAN, Owen Douglas",Indigenous - Aboriginal Party of Australia,IAP,N,N,37,3,2,4,5,51
NSW,104,Barton,L,2,36766,"BROOKE, Lawrence John",Indigenous - Aboriginal Party of Australia,IAP,N,N,6,0,0,0,0,6
NSW,104,Barton,M,0,37980,M Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,601,33,6,22,80,742
NSW,104,Barton,M,1,37505,"DJURIC, Shane","Shooters, Fishers and Farmers Party",ASP,N,N,27,4,0,2,1,34
NSW,104,Barton,M,2,37509,"GREGORY, Desiree J","Shooters, Fishers and Farmers Party",ASP,N,N,0,0,0,0,0,0
NSW,104,Barton,M,3,37511,"MILGATE, Brian","Shooters, Fishers and Farmers Party",ASP,N,N,2,0,0,0,0,2
NSW,104,Barton,M,4,37513,"CROOKS, Jeremy","Shooters, Fishers and Farmers Party",ASP,N,N,1,1,0,0,0,2
NSW,104,Barton,N,0,37973,N Above-the-line Votes,Seniors United Party of Australia,SUN,N,N,135,4,1,2,34,176
NSW,104,Barton,N,1,36469,"KOCHER, Dessie",Seniors United Party of Australia,SUN,N,N,11,0,0,0,2,13
NSW,104,Barton,N,2,36473,"BENNIE, Ray",Seniors United Party of Australia,SUN,N,N,3,0,0,0,0,3
NSW,104,Barton,O,0,37971,O Above-the-line Votes,Informed Medical Options Party,IMO,N,N,152,9,6,8,17,192
NSW,104,Barton,O,1,36407,"O'NEILL, Michael",Informed Medical Options Party,IMO,N,N,28,4,2,1,3,38
NSW,104,Barton,O,2,36410,"BURNUM BURNUM, Marelle",Informed Medical Options Party,IMO,N,N,0,0,0,0,1,1
NSW,104,Barton,P,0,37985,P Above-the-line Votes,The Great Australian Party,GAP,N,N,207,8,6,5,10,236
NSW,104,Barton,P,1,37446,"HOPKINS, Matthew",The Great Australian Party,GAP,N,N,20,5,0,0,4,29
NSW,104,Barton,P,2,37449,"NOHRA, George",The Great Australian Party,GAP,N,N,2,0,0,0,0,2
NSW,104,Barton,Q,0,37979,Q Above-the-line Votes,Legalise Cannabis Australia,HMP,N,N,1489,158,43,65,158,1913
NSW,104,Barton,Q,1,36750,"BALDERSTONE, Michael",Legalise Cannabis Australia,HMP,N,N,74,8,2,1,6,91
NSW,104,Barton,Q,2,36754,"HESTER, Gail",Legalise Cannabis Australia,HMP,N,N,5,0,0,1,1,7
NSW,104,Barton,R,0,37974,R Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,290,11,0,13,48,362
NSW,104,Barton,R,1,36465,"LEONG, Andrea","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,30,1,0,1,6,38
NSW,104,Barton,R,2,36467,"BRYCE, Ian R","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,0,0,0,0,0,0
NSW,104,Barton,S,0,37986,S Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,2552,120,39,67,257,3035
NSW,104,Barton,S,1,37750,"McCULLOCH, Kate",Pauline Hanson's One Nation,ON,N,N,119,12,2,3,21,157
NSW,104,Barton,S,2,37752,"GRIGG, Colin",Pauline Hanson's One Nation,ON,N,N,22,3,0,0,5,30
NSW,104,Barton,S,3,37754,"SMITH, Roger",Pauline Hanson's One Nation,ON,N,N,8,0,0,0,2,10
NSW,104,Barton,T,0,37970,T Above-the-line Votes,Liberal Democrats,LDP,N,N,1750,104,31,64,137,2086
NSW,104,Barton,T,1,36414,"RUDDICK, John",Liberal Democrats,LDP,N,N,51,6,0,2,8,67
NSW,104,Barton,T,2,36418,"LARTER, John",Liberal Democrats,LDP,N,N,12,1,0,0,6,19
NSW,104,Barton,T,3,36422,"CALDWELL, James Arthur",Liberal Democrats,LDP,N,N,4,0,0,0,1,5
NSW,104,Barton,T,4,36427,"GUEST, Mark Antony",Liberal Democrats,LDP,N,N,3,1,0,0,0,4
NSW,104,Barton,U,0,37982,U Above-the-line Votes,Australian Values Party,AUVA,N,N,94,8,1,4,9,116
NSW,104,Barton,U,1,36942,"CLANCY, Selena",Australian Values Party,AUVA,N,N,4,0,0,1,0,5
NSW,104,Barton,U,2,36947,"GILBERT, Dave",Australian Values Party,AUVA,N,N,5,0,0,0,0,5
NSW,104,Barton,V,0,37978,V Above-the-line Votes,Labor,ALP,N,N,29883,1548,318,1007,3456,36212
NSW,104,Barton,V,1,37168,"O'NEILL, Deborah",Labor,ALP,Y,Y,881,45,17,36,135,1114
NSW,104,Barton,V,2,37173,"McALLISTER, Jenny",Labor,ALP,Y,Y,106,7,0,5,12,130
NSW,104,Barton,V,3,37180,"MORRIS, Shireen",Labor,ALP,N,N,60,5,2,2,5,74
NSW,104,Barton,V,4,37182,"MYERS, Mich-Elle Elizabeth",Labor,ALP,N,N,32,2,0,0,3,37
NSW,104,Barton,V,5,37183,"ROSE, Kylie Anne",Labor,ALP,N,N,53,4,0,5,5,67
NSW,104,Barton,V,6,37185,"WARREN-SMITH, James",Labor,ALP,N,N,76,4,2,5,8,95
NSW,104,Barton,W,0,37967,W Above-the-line Votes,UAP,UAPP,N,N,3575,222,67,121,279,4264
NSW,104,Barton,W,1,36373,"MARTINO, Domenic Vincent",United Australia Party,UAPP,N,N,128,14,5,3,10,160
NSW,104,Barton,W,2,36378,"WRIGHTSON, Suellen",United Australia Party,UAPP,N,N,9,0,0,0,2,11
NSW,104,Barton,W,3,36380,"MOORE, Wayne Leslie",United Australia Party,UAPP,N,N,4,0,0,0,3,7
NSW,104,Barton,W,4,36383,"MARTIN, Michelle",United Australia Party,UAPP,N,N,5,1,0,0,0,6
NSW,104,Barton,W,5,36386,"YAP, Johnny",United Australia Party,UAPP,N,N,10,1,0,2,0,13
NSW,104,Barton,W,6,36390,"LOUGHREY, Kevin Andrew",United Australia Party,UAPP,N,N,9,0,0,0,1,10
NSW,104,Barton,UG,1,37600,"LIM, Danny",Independent,IND,N,N,52,3,1,2,8,66
NSW,104,Barton,UG,2,37603,"COLLINS, Julie",Independent,IND,N,N,24,1,0,1,1,27
NSW,104,Barton,UG,3,37639,"GRZIC, Warren",Independent,IND,N,N,1,0,0,0,0,1
NSW,104,Barton,UG,4,37632,"LU, Guitang",Independent,IND,N,N,19,0,1,1,1,22
NSW,104,Barton,UG,5,36068,"LAING, William",Independent,IND,N,N,12,0,0,0,1,13
NSW,105,Bennelong,A,0,37972,A Above-the-line Votes,Animal Justice Party,AJP,N,N,993,73,21,60,227,1374
NSW,105,Bennelong,A,1,36425,"BROLLO, Darren",Animal Justice Party,AJP,N,N,70,5,3,1,21,100
NSW,105,Bennelong,A,2,36430,"POWER, Julie",Animal Justice Party,AJP,N,N,30,2,0,1,9,42
NSW,105,Bennelong,B,0,37966,B Above-the-line Votes,TNL,TNL,N,N,125,2,1,5,24,157
NSW,105,Bennelong,B,1,36771,"KEEN, Steve",TNL,TNL,N,N,25,1,0,2,2,30
NSW,105,Bennelong,B,2,36773,"GREEN, Melissa",TNL,TNL,N,N,4,0,0,0,1,5
NSW,105,Bennelong,C,0,37976,C Above-the-line Votes,Citizens Party,CEC,N,N,252,9,2,11,52,326
NSW,105,Bennelong,C,1,37147,"LIU, Kingsley",Citizens Party,CEC,N,N,26,0,1,3,8,38
NSW,105,Bennelong,C,2,37148,"LAWLER, Ann",Citizens Party,CEC,N,N,3,0,0,0,1,4
NSW,105,Bennelong,D,0,37984,D Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,373,18,2,18,115,526
NSW,105,Bennelong,D,1,37149,"LAMB, Georgia",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,37,2,0,1,4,44
NSW,105,Bennelong,D,2,37152,"DE VIVE, Suzanne",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,2,0,0,0,1,3
NSW,105,Bennelong,E,0,37968,E Above-the-line Votes,The Greens,GRN,N,N,9466,430,100,354,1477,11827
NSW,105,Bennelong,E,1,36581,"SHOEBRIDGE, David",The Greens,GRN,Y,N,526,20,10,17,115,688
NSW,105,Bennelong,E,2,36585,"COHN, Amanda",The Greens,GRN,N,N,44,2,0,2,17,65
NSW,105,Bennelong,E,3,36634,"FLOOD, Rochelle",The Greens,GRN,N,N,17,3,0,0,1,21
NSW,105,Bennelong,E,4,36637,"SCOTT, Jane",The Greens,GRN,N,N,22,1,0,1,4,28
NSW,105,Bennelong,E,5,36639,"ARYA, Hawa",The Greens,GRN,N,N,21,1,1,3,2,28
NSW,105,Bennelong,E,6,36638,"WHEELER, Danielle",The Greens,GRN,N,N,25,3,0,1,7,36
NSW,105,Bennelong,F,0,37969,F Above-the-line Votes,,,N,N,116,0,2,4,14,136
NSW,105,Bennelong,F,1,37143,"BODDY, Max",,,N,N,2,0,1,1,1,5
NSW,105,Bennelong,F,2,37145,"GRENFELL, Oscar",,,N,N,1,0,0,0,1,2
NSW,105,Bennelong,G,0,37983,G Above-the-line Votes,"Liberal Party of Australia,NSW Division-National Party of Australia NSW",LPNP,N,N,30791,838,206,859,6697,39391
NSW,105,Bennelong,G,1,37567,"PAYNE, Marise",Liberal,LP,Y,Y,549,30,3,22,170,774
NSW,105,Bennelong,G,2,37576,"CADELL, Ross",The Nationals,NP,Y,N,28,0,0,0,10,38
NSW,105,Bennelong,G,3,37577,"MOLAN, Jim",Liberal,LP,Y,Y,252,5,0,6,116,379
NSW,105,Bennelong,G,4,37578,"PENFOLD, Alison Louise",The Nationals,NP,N,N,16,1,0,1,3,21
NSW,105,Bennelong,G,5,37581,"JARVIS, Mary-Lou",Liberal,LP,N,N,48,5,0,3,5,61
NSW,105,Bennelong,G,6,37584,"McGAHEY, Vicky",Liberal,LP,N,N,44,0,0,0,8,52
NSW,105,Bennelong,H,0,37981,H Above-the-line Votes,Reason Australia,REAS,N,N,335,7,1,6,71,420
NSW,105,Bennelong,H,1,37396,"CARO, Jane",Reason Australia,REAS,N,N,102,2,0,1,31,136
NSW,105,Bennelong,H,2,37397,"MAHER, Hannah Kate",Reason Australia,REAS,N,N,2,0,0,0,1,3
NSW,105,Bennelong,H,3,37402,"RYALL, Diana",Reason Australia,REAS,N,N,1,0,0,0,0,1
NSW,105,Bennelong,I,0,37987,I Above-the-line Votes,Socialist Alliance,SAL,N,N,111,6,0,9,27,153
NSW,105,Bennelong,I,1,37484,"SANCHEZ, Paula",Socialist Alliance,SAL,N,N,10,1,0,1,3,15
NSW,105,Bennelong,I,2,37502,"LEKA, Niko",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,105,Bennelong,I,3,37508,"EVANS, Rachel",Socialist Alliance,SAL,N,N,2,1,0,0,0,3
NSW,105,Bennelong,J,0,37988,J Above-the-line Votes,Federal ICAC Now,FIN,N,N,154,8,3,8,42,215
NSW,105,Bennelong,J,1,37478,"JONES, Ross",Federal ICAC Now,FIN,N,N,21,1,0,0,4,26
NSW,105,Bennelong,J,2,37489,"ANDERSON, Gabrielle",Federal ICAC Now,FIN,N,N,3,0,0,0,0,3
NSW,105,Bennelong,K,0,37977,K Above-the-line Votes,Australian Democrats,AUD,N,N,249,15,3,5,65,337
NSW,105,Bennelong,K,1,37392,"BATY, Steven James",Australian Democrats,AUD,N,N,17,2,0,0,1,20
NSW,105,Bennelong,K,2,37403,"ROGERS, Suzanne",Australian Democrats,AUD,N,N,2,0,0,0,1,3
NSW,105,Bennelong,K,3,37404,"RICHARDS, Craig Edward",Australian Democrats,AUD,N,N,1,0,0,0,0,1
NSW,105,Bennelong,L,0,37975,L Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,301,20,1,10,48,380
NSW,105,Bennelong,L,1,36755,"WHYMAN, Owen Douglas",Indigenous - Aboriginal Party of Australia,IAP,N,N,41,0,0,1,4,46
NSW,105,Bennelong,L,2,36766,"BROOKE, Lawrence John",Indigenous - Aboriginal Party of Australia,IAP,N,N,6,0,0,1,1,8
NSW,105,Bennelong,M,0,37980,M Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,383,26,5,21,75,510
NSW,105,Bennelong,M,1,37505,"DJURIC, Shane","Shooters, Fishers and Farmers Party",ASP,N,N,33,1,0,2,6,42
NSW,105,Bennelong,M,2,37509,"GREGORY, Desiree J","Shooters, Fishers and Farmers Party",ASP,N,N,3,0,0,1,2,6
NSW,105,Bennelong,M,3,37511,"MILGATE, Brian","Shooters, Fishers and Farmers Party",ASP,N,N,2,0,0,0,0,2
NSW,105,Bennelong,M,4,37513,"CROOKS, Jeremy","Shooters, Fishers and Farmers Party",ASP,N,N,5,0,0,1,0,6
NSW,105,Bennelong,N,0,37973,N Above-the-line Votes,Seniors United Party of Australia,SUN,N,N,120,5,1,5,47,178
NSW,105,Bennelong,N,1,36469,"KOCHER, Dessie",Seniors United Party of Australia,SUN,N,N,9,0,1,0,5,15
NSW,105,Bennelong,N,2,36473,"BENNIE, Ray",Seniors United Party of Australia,SUN,N,N,2,0,0,0,0,2
NSW,105,Bennelong,O,0,37971,O Above-the-line Votes,Informed Medical Options Party,IMO,N,N,122,8,1,3,36,170
NSW,105,Bennelong,O,1,36407,"O'NEILL, Michael",Informed Medical Options Party,IMO,N,N,24,1,0,0,12,37
NSW,105,Bennelong,O,2,36410,"BURNUM BURNUM, Marelle",Informed Medical Options Party,IMO,N,N,3,0,0,0,0,3
NSW,105,Bennelong,P,0,37985,P Above-the-line Votes,The Great Australian Party,GAP,N,N,146,4,0,5,24,179
NSW,105,Bennelong,P,1,37446,"HOPKINS, Matthew",The Great Australian Party,GAP,N,N,18,0,1,2,1,22
NSW,105,Bennelong,P,2,37449,"NOHRA, George",The Great Australian Party,GAP,N,N,1,0,0,0,1,2
NSW,105,Bennelong,Q,0,37979,Q Above-the-line Votes,Legalise Cannabis Australia,HMP,N,N,1293,104,26,63,168,1654
NSW,105,Bennelong,Q,1,36750,"BALDERSTONE, Michael",Legalise Cannabis Australia,HMP,N,N,58,6,2,3,6,75
NSW,105,Bennelong,Q,2,36754,"HESTER, Gail",Legalise Cannabis Australia,HMP,N,N,5,0,0,0,1,6
NSW,105,Bennelong,R,0,37974,R Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,602,32,5,32,139,810
NSW,105,Bennelong,R,1,36465,"LEONG, Andrea","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,49,0,0,0,14,63
NSW,105,Bennelong,R,2,36467,"BRYCE, Ian R","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,8,0,0,0,1,9
NSW,105,Bennelong,S,0,37986,S Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,1266,42,20,49,220,1597
NSW,105,Bennelong,S,1,37750,"McCULLOCH, Kate",Pauline Hanson's One Nation,ON,N,N,105,6,1,2,26,140
NSW,105,Bennelong,S,2,37752,"GRIGG, Colin",Pauline Hanson's One Nation,ON,N,N,39,0,1,0,10,50
NSW,105,Bennelong,S,3,37754,"SMITH, Roger",Pauline Hanson's One Nation,ON,N,N,6,1,0,0,5,12
NSW,105,Bennelong,T,0,37970,T Above-the-line Votes,Liberal Democrats,LDP,N,N,1323,81,14,66,248,1732
NSW,105,Bennelong,T,1,36414,"RUDDICK, John",Liberal Democrats,LDP,N,N,54,5,1,2,12,74
NSW,105,Bennelong,T,2,36418,"LARTER, John",Liberal Democrats,LDP,N,N,18,0,0,0,1,19
NSW,105,Bennelong,T,3,36422,"CALDWELL, James Arthur",Liberal Democrats,LDP,N,N,2,0,0,0,2,4
NSW,105,Bennelong,T,4,36427,"GUEST, Mark Antony",Liberal Democrats,LDP,N,N,2,0,0,0,1,3
NSW,105,Bennelong,U,0,37982,U Above-the-line Votes,Australian Values Party,AUVA,N,N,103,5,0,4,27,139
NSW,105,Bennelong,U,1,36942,"CLANCY, Selena",Australian Values Party,AUVA,N,N,3,0,0,0,2,5
NSW,105,Bennelong,U,2,36947,"GILBERT, Dave",Australian Values Party,AUVA,N,N,1,0,0,0,0,1
NSW,105,Bennelong,V,0,37978,V Above-the-line Votes,Labor,ALP,N,N,27333,826,209,809,4940,34117
NSW,105,Bennelong,V,1,37168,"O'NEILL, Deborah",Labor,ALP,Y,Y,682,19,2,35,166,904
NSW,105,Bennelong,V,2,37173,"McALLISTER, Jenny",Labor,ALP,Y,Y,82,4,1,3,24,114
NSW,105,Bennelong,V,3,37180,"MORRIS, Shireen",Labor,ALP,N,N,46,3,0,1,4,54
NSW,105,Bennelong,V,4,37182,"MYERS, Mich-Elle Elizabeth",Labor,ALP,N,N,25,0,0,0,7,32
NSW,105,Bennelong,V,5,37183,"ROSE, Kylie Anne",Labor,ALP,N,N,59,2,0,4,8,73
NSW,105,Bennelong,V,6,37185,"WARREN-SMITH, James",Labor,ALP,N,N,59,0,1,4,17,81
NSW,105,Bennelong,W,0,37967,W Above-the-line Votes,UAP,UAPP,N,N,2061,108,28,72,252,2521
NSW,105,Bennelong,W,1,36373,"MARTINO, Domenic Vincent",United Australia Party,UAPP,N,N,74,5,2,3,11,95
NSW,105,Bennelong,W,2,36378,"WRIGHTSON, Suellen",United Australia Party,UAPP,N,N,3,0,0,0,0,3
NSW,105,Bennelong,W,3,36380,"MOORE, Wayne Leslie",United Australia Party,UAPP,N,N,4,0,0,0,2,6
NSW,105,Bennelong,W,4,36383,"MARTIN, Michelle",United Australia Party,UAPP,N,N,2,0,0,0,0,2
NSW,105,Bennelong,W,5,36386,"YAP, Johnny",United Australia Party,UAPP,N,N,10,1,0,0,0,11
NSW,105,Bennelong,W,6,36390,"LOUGHREY, Kevin Andrew",United Australia Party,UAPP,N,N,12,0,0,0,2,14
NSW,105,Bennelong,UG,1,37600,"LIM, Danny",Independent,IND,N,N,48,2,0,3,25,78
NSW,105,Bennelong,UG,2,37603,"COLLINS, Julie",Independent,IND,N,N,44,2,0,2,8,56
NSW,105,Bennelong,UG,3,37639,"GRZIC, Warren",Independent,IND,N,N,3,0,0,1,2,6
NSW,105,Bennelong,UG,4,37632,"LU, Guitang",Independent,IND,N,N,23,1,0,1,10,35
NSW,105,Bennelong,UG,5,36068,"LAING, William",Independent,IND,N,N,3,1,0,0,2,6
NSW,106,Berowra,A,0,37972,A Above-the-line Votes,Animal Justice Party,AJP,N,N,1024,90,14,40,201,1369
NSW,106,Berowra,A,1,36425,"BROLLO, Darren",Animal Justice Party,AJP,N,N,67,7,1,2,8,85
NSW,106,Berowra,A,2,36430,"POWER, Julie",Animal Justice Party,AJP,N,N,26,2,0,2,7,37
NSW,106,Berowra,B,0,37966,B Above-the-line Votes,TNL,TNL,N,N,90,1,3,2,27,123
NSW,106,Berowra,B,1,36771,"KEEN, Steve",TNL,TNL,N,N,10,0,0,0,0,10
NSW,106,Berowra,B,2,36773,"GREEN, Melissa",TNL,TNL,N,N,6,0,0,0,0,6
NSW,106,Berowra,C,0,37976,C Above-the-line Votes,Citizens Party,CEC,N,N,135,8,0,6,29,178
NSW,106,Berowra,C,1,37147,"LIU, Kingsley",Citizens Party,CEC,N,N,23,1,0,1,3,28
NSW,106,Berowra,C,2,37148,"LAWLER, Ann",Citizens Party,CEC,N,N,5,0,0,0,4,9
NSW,106,Berowra,D,0,37984,D Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,392,25,2,17,57,493
NSW,106,Berowra,D,1,37149,"LAMB, Georgia",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,31,2,2,1,7,43
NSW,106,Berowra,D,2,37152,"DE VIVE, Suzanne",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,5,0,0,0,1,6
NSW,106,Berowra,E,0,37968,E Above-the-line Votes,The Greens,GRN,N,N,11306,452,67,317,1338,13480
NSW,106,Berowra,E,1,36581,"SHOEBRIDGE, David",The Greens,GRN,Y,N,670,18,3,20,115,826
NSW,106,Berowra,E,2,36585,"COHN, Amanda",The Greens,GRN,N,N,54,1,0,2,7,64
NSW,106,Berowra,E,3,36634,"FLOOD, Rochelle",The Greens,GRN,N,N,11,1,0,0,3,15
NSW,106,Berowra,E,4,36637,"SCOTT, Jane",The Greens,GRN,N,N,14,0,1,1,3,19
NSW,106,Berowra,E,5,36639,"ARYA, Hawa",The Greens,GRN,N,N,10,4,0,0,4,18
NSW,106,Berowra,E,6,36638,"WHEELER, Danielle",The Greens,GRN,N,N,24,3,0,0,10,37
NSW,106,Berowra,F,0,37969,F Above-the-line Votes,,,N,N,94,3,1,5,18,121
NSW,106,Berowra,F,1,37143,"BODDY, Max",,,N,N,9,0,0,0,0,9
NSW,106,Berowra,F,2,37145,"GRENFELL, Oscar",,,N,N,3,1,0,0,1,5
NSW,106,Berowra,G,0,37983,G Above-the-line Votes,"Liberal Party of Australia,NSW Division-National Party of Australia NSW",LPNP,N,N,34182,1094,156,1051,6488,42971
NSW,106,Berowra,G,1,37567,"PAYNE, Marise",Liberal,LP,Y,Y,596,27,1,16,206,846
NSW,106,Berowra,G,2,37576,"CADELL, Ross",The Nationals,NP,Y,N,22,1,0,0,3,26
NSW,106,Berowra,G,3,37577,"MOLAN, Jim",Liberal,LP,Y,Y,324,7,0,3,192,526
NSW,106,Berowra,G,4,37578,"PENFOLD, Alison Louise",The Nationals,NP,N,N,16,0,0,0,1,17
NSW,106,Berowra,G,5,37581,"JARVIS, Mary-Lou",Liberal,LP,N,N,23,1,0,2,10,36
NSW,106,Berowra,G,6,37584,"McGAHEY, Vicky",Liberal,LP,N,N,33,0,0,0,10,43
NSW,106,Berowra,H,0,37981,H Above-the-line Votes,Reason Australia,REAS,N,N,267,8,2,10,58,345
NSW,106,Berowra,H,1,37396,"CARO, Jane",Reason Australia,REAS,N,N,102,2,1,3,27,135
NSW,106,Berowra,H,2,37397,"MAHER, Hannah Kate",Reason Australia,REAS,N,N,5,0,0,0,0,5
NSW,106,Berowra,H,3,37402,"RYALL, Diana",Reason Australia,REAS,N,N,1,0,0,0,0,1
NSW,106,Berowra,I,0,37987,I Above-the-line Votes,Socialist Alliance,SAL,N,N,78,4,1,2,10,95
NSW,106,Berowra,I,1,37484,"SANCHEZ, Paula",Socialist Alliance,SAL,N,N,4,0,0,0,0,4
NSW,106,Berowra,I,2,37502,"LEKA, Niko",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,106,Berowra,I,3,37508,"EVANS, Rachel",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,106,Berowra,J,0,37988,J Above-the-line Votes,Federal ICAC Now,FIN,N,N,116,5,2,6,26,155
NSW,106,Berowra,J,1,37478,"JONES, Ross",Federal ICAC Now,FIN,N,N,11,0,1,0,5,17
NSW,106,Berowra,J,2,37489,"ANDERSON, Gabrielle",Federal ICAC Now,FIN,N,N,1,0,0,0,0,1
NSW,106,Berowra,K,0,37977,K Above-the-line Votes,Australian Democrats,AUD,N,N,267,11,0,8,59,345
NSW,106,Berowra,K,1,37392,"BATY, Steven James",Australian Democrats,AUD,N,N,16,0,0,3,7,26
NSW,106,Berowra,K,2,37403,"ROGERS, Suzanne",Australian Democrats,AUD,N,N,2,0,0,0,0,2
NSW,106,Berowra,K,3,37404,"RICHARDS, Craig Edward",Australian Democrats,AUD,N,N,3,0,0,0,1,4
NSW,106,Berowra,L,0,37975,L Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,305,14,1,15,49,384
NSW,106,Berowra,L,1,36755,"WHYMAN, Owen Douglas",Indigenous - Aboriginal Party of Australia,IAP,N,N,48,2,0,4,7,61
NSW,106,Berowra,L,2,36766,"BROOKE, Lawrence John",Indigenous - Aboriginal Party of Australia,IAP,N,N,2,0,0,0,0,2
NSW,106,Berowra,M,0,37980,M Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,585,52,4,34,95,770
NSW,106,Berowra,M,1,37505,"DJURIC, Shane","Shooters, Fishers and Farmers Party",ASP,N,N,34,0,1,2,15,52
NSW,106,Berowra,M,2,37509,"GREGORY, Desiree J","Shooters, Fishers and Farmers Party",ASP,N,N,2,0,0,0,0,2
NSW,106,Berowra,M,3,37511,"MILGATE, Brian","Shooters, Fishers and Farmers Party",ASP,N,N,2,0,0,0,0,2
NSW,106,Berowra,M,4,37513,"CROOKS, Jeremy","Shooters, Fishers and Farmers Party",ASP,N,N,9,0,0,0,2,11
NSW,106,Berowra,N,0,37973,N Above-the-line Votes,Seniors United Party of Australia,SUN,N,N,135,7,1,5,46,194
NSW,106,Berowra,N,1,36469,"KOCHER, Dessie",Seniors United Party of Australia,SUN,N,N,9,0,0,1,4,14
NSW,106,Berowra,N,2,36473,"BENNIE, Ray",Seniors United Party of Australia,SUN,N,N,2,0,0,0,2,4
NSW,106,Berowra,O,0,37971,O Above-the-line Votes,Informed Medical Options Party,IMO,N,N,121,3,1,8,26,159
NSW,106,Berowra,O,1,36407,"O'NEILL, Michael",Informed Medical Options Party,IMO,N,N,28,0,0,1,3,32
NSW,106,Berowra,O,2,36410,"BURNUM BURNUM, Marelle",Informed Medical Options Party,IMO,N,N,1,0,0,0,1,2
NSW,106,Berowra,P,0,37985,P Above-the-line Votes,The Great Australian Party,GAP,N,N,149,9,4,12,21,195
NSW,106,Berowra,P,1,37446,"HOPKINS, Matthew",The Great Australian Party,GAP,N,N,19,0,0,1,1,21
NSW,106,Berowra,P,2,37449,"NOHRA, George",The Great Australian Party,GAP,N,N,0,1,0,0,0,1
NSW,106,Berowra,Q,0,37979,Q Above-the-line Votes,Legalise Cannabis Australia,HMP,N,N,1169,117,19,50,134,1489
NSW,106,Berowra,Q,1,36750,"BALDERSTONE, Michael",Legalise Cannabis Australia,HMP,N,N,53,5,2,3,4,67
NSW,106,Berowra,Q,2,36754,"HESTER, Gail",Legalise Cannabis Australia,HMP,N,N,5,0,0,0,1,6
NSW,106,Berowra,R,0,37974,R Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,597,18,7,20,97,739
